lineID,day,pid,adFlag,availability,competitorPrice,click,basket,order,price,revenue,pid.1,manufacturer,group,content,unit,pharmForm,genericProduct,salesIndex,category,campaignIndex,rrp
2565969,87,13717,0,1,10.77,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
2566375,87,13313,0,1,6.59,1,0,0,8.72,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2570284,87,13193,0,1,16.28,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2577004,87,13313,0,1,6.59,1,0,0,8.72,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2578481,88,10668,0,1,8.71,1,0,0,8.75,0,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
2586642,88,6200,0,1,6.58,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2587307,88,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2587521,88,13192,0,1,8.24,0,0,1,10.97,10.97,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
2589014,88,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2590139,88,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2591090,88,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2596377,88,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2597173,88,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2597279,88,13193,0,1,16.28,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2597296,88,13192,0,1,8.24,0,1,0,10.97,0,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
2597583,88,13193,0,1,16.28,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2597794,88,13192,0,1,8.24,0,0,1,10.97,10.97,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
2601246,88,13193,0,1,16.28,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2603141,88,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2615654,88,6200,0,1,6.58,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2615792,88,13193,0,1,16.28,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2616231,88,6200,0,1,6.58,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2616921,88,6200,0,1,6.58,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2623940,89,13193,0,1,16.28,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2632077,89,743,0,1,3.78,0,1,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
2632298,89,13313,0,1,6.59,1,0,0,8.72,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2632344,89,743,0,1,3.78,0,0,1,3.25,3.25,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
2648346,89,6200,0,1,6.59,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2650192,89,6200,0,1,6.59,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2651423,89,13192,0,1,8.24,0,0,1,10.97,10.97,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
2653419,89,13313,0,1,6.59,1,0,0,8.72,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2653839,89,13313,0,1,6.59,1,0,0,8.72,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2656397,90,13313,0,1,6.59,1,0,0,8.72,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2658222,90,13191,0,1,3.48,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
2660445,90,13193,0,1,16.32,0,0,1,15.9,31.8,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2661446,90,13313,0,1,6.59,1,0,0,8.72,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2661531,90,13717,0,1,10.93,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
2668134,90,13313,0,1,6.59,1,0,0,8.72,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2669462,90,13191,0,1,3.48,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
2677131,90,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2685276,90,13193,0,1,16.32,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2689211,90,13191,0,1,3.48,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
2689289,90,10668,0,1,8.71,0,1,0,8.75,0,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
2700336,91,13193,0,1,14.95,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2704058,91,13313,0,1,6.56,1,0,0,8.72,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2704536,91,743,0,1,3.41,1,0,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
2704558,91,13716,0,1,10.56,0,1,0,10.95,0,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
2704650,91,13716,0,1,10.56,0,0,1,10.95,10.95,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
2705826,91,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2711099,91,13192,0,1,8.24,0,0,1,10.97,10.97,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
2714572,91,13193,0,1,14.95,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2714634,91,13192,0,1,8.24,0,0,1,10.97,10.97,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
2717664,91,6200,0,1,6.58,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2718893,91,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2719947,91,13193,0,1,14.95,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2720197,91,13191,0,1,3.17,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
2723104,91,13193,0,1,14.95,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2726235,92,13313,0,1,6.94,1,0,0,8.72,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2727818,92,13313,0,1,6.94,1,0,0,8.72,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2727990,92,13717,0,1,11.12,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
2734304,92,13193,0,1,14.95,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2734593,92,13193,0,1,14.95,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2741276,92,13192,0,1,8.24,1,0,0,10.97,0,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
2741631,92,13313,0,1,6.94,0,1,0,8.72,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2745892,92,13193,0,1,14.95,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2747945,92,13717,0,1,11.12,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
2748254,92,13717,0,1,11.12,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
2749366,92,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2749573,92,13193,0,1,14.95,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2749616,92,17222,0,1,6.5,0,0,1,6.55,6.55,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
2749841,92,17222,0,1,6.5,0,0,1,6.55,6.55,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
2751142,92,743,0,1,3.41,1,0,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
2751303,92,6197,0,1,6.48,0,0,1,8.72,8.72,6197,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2754084,92,13193,0,1,14.95,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
